id,airport_ref,airport_ident,length_ft,width_ft,surface,le_ident,le_latitude_deg,le_longitude_deg,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
237313,5661,RKTN,9039,150,CON,13R,35.9006,128.646,124,,31L,35.8867,128.671,111,304,
244419,3857,KRST,9033,150,CON,13,43.9202,-92.5121,132,,31,43.9035,-92.4867,1304,312,
236430,3995,LDZU,9022,98,CON,13,44.565,15.7605,126.7,,31,44.5502,15.7882,2461,306.7,
233581,4433,LOWS,9022,148,CON,15,47.8056,12.9962,157,977,33,47.7821,13.0111,1411,337,787
238214,5263,OPMR,9022,200,CON,9,24.8985,66.9263,89.9,,27,24.8985,66.9535,35,269.9,
237334,5660,RKTI,9021,200,CON,18L,37.0424,127.885,175.5,,36R,37.0177,127.888,281,355.5,
240457,3707,KMSN,9005,150,CON,18,43.1491,-89.341,181.9,400,36,43.1244,-89.3422,862,1.9,989
243473,3938,KTYS,9005,150,CON,05L,35.8043,-84.0055,44.8,,23R,35.8219,-83.9841,976,224.8,
237320,5655,RKSO,9004,150,CON,9,37.0893,127.014,84.1,,27,37.0919,127.045,40,264.1,
239446,2497,EGXC,9003,200,CON,7,53.0893,-0.185564,72,,25,53.097,-0.146692,25,252,
236129,2751,ETSF,9003,151,CON,9,48.2062,11.2488,93,,27,48.205,11.2855,1703,273,
243533,3905,KSTL,9003,150,CON,12L,38.7518,-90.3663,122,,30R,38.7386,-90.3396,605,302,
244484,3909,KSUX,9002,150,CON,13,42.4092,-96.3977,136,,31,42.3915,-96.3744,1093,316,
236731,26580,VIUT,9002,150,CON,2,25.8014,71.4775,20.3,,20,25.8246,71.487,,200.3,
243131,19236,KADM,9001,150,CON,13,34.3113,-97.0251,135,,31,34.2971,-97.0083,729,315,
243156,3382,KAPN,9001,150,CON,1,45.0649,-83.5614,359.8,,19,45.0896,-83.5615,683,179.8,
243552,3384,KATL,9001,150,CON,09R,33.6318,-84.448,90,,27L,33.6318,-84.4184,985,270,
245052,3450,KCHS,9001,200,CON,15,32.913,-80.0481,147.4,,33,32.8922,-80.0323,39,327.4,
242089,19731,KEFD,9001,150,CON,17R,29.6183,-95.1644,178.8,,35L,29.5936,-95.1638,27,358.8,
243531,3905,KSTL,9001,150,CON,11,38.76,-90.4099,122.2,,29,38.7468,-90.3832,556,302.2,
243551,3384,KATL,9000,150,CON,08L,33.6495,-84.439,90,,26R,33.6495,-84.4095,990,270,
243554,3384,KATL,9000,150,CON,10,33.6203,-84.4479,90,,28,33.6203,-84.4183,998,270,
243456,3386,KAUS,9000,150,CON,17L,30.2038,-97.6579,178.7,,35R,30.1791,-97.6572,474,358.7,
240931,3454,KCLE,9000,150,CON,06L,41.3999,-81.8735,49.9,,24R,41.4158,-81.8484,780,229.9,
243410,3488,KDFW,9000,200,CON,13L,32.9126,-97.0215,135.3,625,31R,32.895,-97.0008,508,315.3,
240750,3523,KFAR,9000,150,CON,18,46.9329,-96.8161,180,,36,46.9082,-96.8164,899,360,
241822,3604,KIAH,9000,150,CON,08L,30.0072,-95.3588,89.9,,26R,30.0072,-95.3304,95,269.9,
242002,20173,KILN,9000,150,CON,04R,39.4144,-83.795,37.3,,22L,39.434,-83.7757,1077,217.3,
240803,3675,KMEM,9000,150,CON,18L,35.0488,-89.973,179,,36R,35.0241,-89.9724,335,359,
245058,3853,KRNO,9000,150,CON,16L,39.5138,-119.767,180,,34R,39.4891,-119.767,4408,360,
240555,3947,KVOK,9000,150,CON,9,43.939,-90.2702,89,,27,43.9394,-90.2361,904,269,
237306,5631,RKJK,9000,150,CON,18,35.9159,126.613,169,,36,35.8916,126.619,29,349,
237329,5636,RKNN,9000,150,CON,8,37.749,128.929,68,,26,37.7581,128.958,20,248,
237300,5637,RKNW,9000,150,CON,3,37.427,127.954,26.1,,21,37.4491,127.967,329,206.1,
237308,5643,RKPS,9000,150,CON,06L,35.0822,128.057,55.1,,24R,35.0962,128.082,19,235.1,
237307,5643,RKPS,9000,150,CON,06R,35.0813,128.06,56,,24L,35.0952,128.085,25,236,
237302,5654,RKSM,9000,150,CON,1,37.4339,127.116,359.1,,19,37.4588,127.116,47,179.1,
237314,5661,RKTN,9000,150,CON,13L,35.9016,128.647,124.2,,31R,35.8876,128.672,120,304.2,
237312,5662,RKTP,9000,150,CON,03L,36.694,126.479,24.6,,21R,36.7163,126.491,39,204.6,
237311,5662,RKTP,9000,150,CON,03R,36.6932,126.481,24.6,,21L,36.7156,126.494,39,204.6,
237299,5663,RKTU,9000,200,CON,06L,36.7101,127.487,51.8,,24R,36.7253,127.511,185,231.8,
237298,5663,RKTU,9000,150,CON,06R,36.7079,127.488,52,,24L,36.7229,127.511,191,232,
237336,5664,RKTY,9000,150,CON,10,36.6317,128.34,88.8,,28,36.6322,128.37,353,268.8,
236780,3319,VE89,9000,150,CON,10,26.1945,85.9033,98.1,,28,26.191,85.9305,,278.1,
236764,26499,VEDX,9000,150,CON,17,22.3518,87.2127,172.5,,35,22.3272,87.2162,200,352.5,
236766,26507,VEJT,9000,150,CON,4,26.7227,94.1658,44,131,22,26.7404,94.1852,,224,125
236745,26537,VIAG,9000,148,CON,5,27.1494,77.9515,45.8,,23,27.1666,77.9714,550,225.8,1000
236648,26549,VIBY,9000,148,CON,11,28.4267,79.4379,112,,29,28.4174,79.4638,,292,
236670,26551,VICX,9000,150,CON,9,26.4041,80.4001,88.9,1000,27,26.4046,80.4283,,268.9,2000
236633,26558,VIGR,9000,150,CON,6,26.2873,78.2158,60.8,,24,26.2994,78.2397,,240.8,
236626,26564,VIJR,9000,150,CON,4,26.8796,70.8556,43,,22,26.8977,70.8743,,223,
236675,26577,VISP,9000,150,CON,9,29.9939,77.4111,90,,27,29.994,77.4395,,270,
239166,26641,VTBK,9000,148,CON,3,14.0912,99.9109,30,,21,14.1128,99.9235,26,210,
240930,3454,KCLE,8999,150,CON,06R,41.4011,-81.8645,50,,24L,41.417,-81.8393,786,230,
241268,3541,KFSD,8999,150,CON,3,43.5726,-96.7537,34.9,,21,43.5929,-96.7343,1429,214.9,
238202,5265,OPNH,8999,150,CON,2,26.2078,68.3852,21,,20,26.231,68.3949,94,201,
236623,26544,VIBL,8990,150,CON,9,26.9888,80.8793,92,,27,26.9879,80.9069,,272,
245934,3631,KLAS,8988,150,CON,01L,36.0753,-115.17,25,587,19R,36.0977,-115.158,2083,205,
236651,26560,VIHX,8985,148,CON,13,30.7567,75.619,131,,31,30.7404,75.6406,,311,
238252,2627,EPPW,8940,98,CON,10L,52.386,17.8285,107,,28R,52.3786,17.8667,384,287,
240920,3632,KLAX,8925,150,CON,06L,33.9491,-118.431,83,,24R,33.9521,-118.402,117,263,
233585,4435,LOWK,8924,148,CON,10L,46.6459,14.3207,106,656,28R,46.6391,14.3548,1445,286,
238529,26372,USDD,8917,151,CON,4,66.5849,66.5841,61.4,,22,66.5966,66.6379,170,241.4,
236723,26612,VOCX,8914,140,CON,2,9.14106,92.8153,20,,20,9.16395,92.8239,,200,
236393,4645,MGPB,8880,110,CON,12,15.7383,-88.5937,127.7,,30,15.7234,-88.5738,,307.7,
238524,6509,UOHH,8872,158,CON,6,71.9729,102.455,64.9,,24,71.9832,102.526,46,244.9,656
236087,3091,UG28,8862,130,CON,13,41.3883,46.3561,136,,31,41.3708,46.3785,,316,
237157,5533,RJAH,8860,150,CON,3,36.1696,140.41,19.9,,21,36.1925,140.421,105,199.9,
237175,5568,RJFN,8860,150,CON,10,32.0863,131.438,101.6,,28,32.0813,131.466,259,281.6,
237149,5583,RJNG,8860,150,CON,10,35.3946,136.855,92.2,,28,35.3936,136.884,143,272.2,
237181,5616,RJST,8860,150,CON,7,38.3952,141.198,57.9,,25,38.4081,141.225,7,237.9,
237278,6428,UAFW,8859,164,CON,11,42.8584,74.8311,114.6,,29,42.8484,74.861,2549,294.6,
236212,2217,EDDL,8858,148,CON,05L,51.2837,6.74872,53,984,23R,51.2984,6.77965,124,233,984
235945,4185,LFPG,8858,197,CON,08R,48.9929,2.56566,85.1,,26L,48.9949,2.60243,316,265.1,
235920,4214,LFRJ,8858,148,CON,7,48.5267,-4.16917,73,,25,48.5336,-4.13417,336,253,
235881,4230,LFSG,8858,147,CON,8,48.3241,6.05182,85,,26,48.3262,6.0881,1034,265,846
238303,4790,MPEJ,8858,148,CON,18,9.37278,-79.8669,182,,36,9.34833,-79.8678,25,2,
233011,5771,SABE,8858,131,CON,13,-34.5539,-58.4251,124,,31,-34.5645,-58.4061,15,304,417
234140,5972,SBSM,8858,148,CON,11,,,,,29,,,,,
327555,327554,USDA,8858,150,CON,4,,,,,22,,,,,
235197,27197,ZGNN,8858,148,CON,5,22.5996,108.163,46.8,,23,22.6163,108.182,420,226.8,
234625,1820,CYMX,8852,200,CON,11,45.6708,-74.09,98.2,,29,45.6661,-74.0436,270,278.2,
241142,3479,KDAL,8800,150,CON,13R,32.8513,-96.8635,135.6,490,31L,32.834,-96.8434,476,315.6,
239804,21410,KXNA,8800,150,CON,16,36.2932,-94.312,159.7,,34,36.2705,-94.3016,1265,339.7,
243539,3838,KRAP,8701,150,CON,14,44.0538,-103.065,151.8,,32,44.0328,-103.049,3143,331.8,
236661,26518,VEPU,8700,150,CON,9,25.7596,87.3968,89.8,,27,25.7596,87.4232,129,269.8,
237093,5290,ORBM,8695,147,CON,15,36.3168,43.1418,158,,33,36.2947,43.153,705,338,
235695,4409,LKTB,8694,197,CON,9,49.1529,16.6759,94,,27,49.1498,16.7119,771,274,
235245,6043,SCTE,8694,148,CON,17,-41.427,-73.0935,182,,35,-41.4508,-73.0944,294,2,
232865,77,UB18,8670,130,CON,18,40.4185,50.2,179.4,,36,40.3947,50.2004,,359.4,
239345,6392,UT1G,8665,148,CON,15,38.0226,58.1883,153.3,,33,38.0013,58.2018,,333.3,
238532,6513,URML,8661,138,CON,14,42.8269,47.6438,148.7,,32,42.8068,47.6608,12,328.7,
235957,4128,LFKS,8619,148,CON,18,41.9362,9.40506,179,,36,41.9126,9.40564,18,359,
239632,6483,UKLR,8615,138,CON,12,50.6127,26.1254,118,,30,50.6016,26.1579,751,298,
245194,3892,KSMF,8601,150,CON,17L,38.7071,-121.58,181,,35R,38.6835,-121.58,22,1,
240442,20319,KLAW,8599,150,CON,17,34.5786,-98.4172,176.9,,35,34.555,-98.4156,1070,356.9,
245193,3892,KSMF,8598,150,CON,17R,38.7073,-121.601,181,,35L,38.6837,-121.601,22,1,
245246,3873,KSDF,8579,150,CON,17L,38.1873,-85.7313,165,329,35R,38.1646,-85.7236,472,345,450
241651,3654,KLSE,8537,150,CON,18,43.8932,-91.2589,179,,36,43.8698,-91.2586,648,359,924
238569,26394,UUDD,8531,148,CON,14C,55.42,37.88,146.4,,32C,55.4,37.9033,538,326.4,
257433,41860,KZ-0008,8530,138,CON,4,47.7015,67.7256,52,,22,47.716,67.7528,1230,232,
237441,4623,LZTT,8530,148,CON,9,49.0744,20.2235,94,,27,49.0728,20.2588,2279,274,
237676,4727,MMML,8530,148,CON,10,32.6362,-115.255,118.4,,28,32.6251,-115.23,72,298.4,
238413,5744,RPVP,8530,148,CON,9,9.74263,118.747,92.5,,27,9.74161,118.771,25,272.5,
234167,5883,SBCG,8530,141,CON,6,,,,,24,,,,,
237387,6430,UAKD,8530,138,CON,4,47.7015,67.7256,51.7,,22,47.716,67.7528,1230,231.7,
235153,27190,ZBLA,8530,148,CON,9,49.2037,119.807,83.8,,27,49.2063,119.843,2152,263.8,
237548,27208,ZMCD,8530,131,CON,12,48.1401,114.63,112.2,,30,48.1313,114.662,2421,292.2,
327683,327447,ZPCW,8530,148,CON,5,,,,,23,,,,,
235174,27226,ZSWH,8530,148,CON,2,37.176,122.224,18.5,,20,37.1983,122.234,144,198.5,
235161,27227,ZSYT,8530,148,CON,4,37.391,121.361,38,,22,37.4096,121.379,52,218,
235166,27240,ZYMD,8530,148,CON,4,44.5135,129.562,25.9,,22,44.5346,129.576,866,205.9,
235170,27241,ZYQQ,8530,148,CON,17,47.2504,123.912,157.5,,35,47.2288,123.925,476,337.5,
235169,27244,ZYYJ,8530,148,CON,9,42.8811,129.436,81.7,,27,42.8845,129.467,597,261.7,
233641,2166,EBSU,8528,147,CON,7,50.0302,5.42454,66.6,,25,50.0397,5.45769,1822,246.6,
242646,3863,KSAT,8505,150,CON,4,29.5232,-98.4699,41,,22,29.5389,-98.4545,762,221,
242647,3863,KSAT,8502,150,CON,13R,29.5427,-98.4855,132,,31L,29.5272,-98.4656,778,312,
243569,3566,KGRR,8501,150,CON,17,42.8895,-85.5193,171.3,,35,42.8665,-85.5145,789,351.3,
233733,26739,VYST,8501,150,CON,1,20.9301,95.9131,6.6,,19,20.9532,95.9159,,186.6,
243413,3488,KDFW,8500,150,CON,17L,32.8983,-97.0098,180.3,,35R,32.875,-97.0099,575,0.3,
243017,3497,KDTW,8500,150,CON,09R,42.199,-83.3617,89,,27L,42.1995,-83.3304,629,269,
240420,3751,KOMA,8500,150,CON,14L,41.3135,-95.9004,144.4,,32R,41.2946,-95.8824,981,324.4,
233710,4686,VY02,8500,98,CON,1,20.142,94.9667,9.2,,19,20.1652,94.9706,,189.2,
233708,26710,VYAN,8500,100,CON,18,19.7808,94.0265,181.9,,36,19.7575,94.0257,,1.9,
232964,5827,SAVT,8399,148,CON,6,-43.2146,-65.285,69,,24,-43.2064,-65.2556,134,249,
233750,6499,UMMG,8399,138,CON,17,53.6134,24.0531,178,,35,53.5905,24.0544,430,358,
239237,4538,LTBO,8385,98,CON,9,38.6817,29.457,90.9,,27,38.6813,29.4864,2865,270.9,
238291,2609,EPKK,8366,196,CON,7,50.0754,19.7681,78,,25,50.0802,19.8029,779,258,784
237193,5584,RJNH,8366,148,CON,9,34.7504,137.689,90.7,,27,34.7501,137.717,150,270.7,
232914,5801,SAOS,8366,148,CON,2,-32.3956,-65.1898,14.1,,20,-32.3737,-65.1833,2020,194.1,
232921,5831,SAWC,8366,148,CON,7,-50.2814,-72.0709,84.6,,25,-50.2792,-72.0353,653,264.6,
232979,5853,SAZT,8366,157,CON,1,-37.2457,-59.2299,5.1,,19,-37.2229,-59.2274,548,185.1,
235102,26476,VDSR,8366,148,CON,5,13.403,103.804,47.8,,23,13.4184,103.822,60,227.8,
244526,3852,KRND,8351,200,CON,14L,29.5427,-98.2759,150.1,,32R,29.5229,-98.2629,723,330.1,
234400,91,LBPS,8345,170,CON,10,42.1166,24.978,102.6,,28,42.1117,25.0079,,282.6,
238576,6491,ULOO,8281,144,CON,1,57.7754,28.3904,18,,19,57.7925,28.4008,154,198,
234392,83,LBMG,8275,190,CON,11,43.5482,23.2579,110.3,,29,43.5404,23.2872,,290.3,
243266,3645,KLIT,8273,150,CON,04L,34.7225,-92.238,46.5,297,22R,34.7382,-92.218,262,226.5,
239197,6375,TJ-UT45,8270,162,CON,8,38.5109,68.6581,82.9,,26,38.5137,68.6868,,262.9,
236204,2192,EDAV,8268,164,CON,10,52.8291,13.6751,99.9,,28,52.8252,13.7119,121,279.9,
239356,6400,TM-UT58,8266,148,CON,2,35.6522,62.55,20.5,,20,35.6735,62.5597,,200.5,
234417,3979,LBWN,8258,148,CON,9,43.2334,27.8098,97,,27,43.2306,27.8406,217,277,
246261,2897,FLND,8250,150,CON,10L,-12.9973,28.654,90.5,,28R,-12.9976,28.6773,4130,270.5,
236756,26613,VODG,8250,150,CON,10L,17.6314,78.3902,99.4,,28R,17.6277,78.4135,,279.4,
235671,3163,HAGM,8248,148,CON,18,8.14003,34.5632,179.7,,36,8.11729,34.5634,1632,359.7,
238256,2621,EPMM,8245,140,CON,9,52.1955,21.6376,90.3,,27,52.1954,21.6743,604,270.3,
238598,26411,UWUU,8245,164,CON,14L,54.5668,55.8753,150.9,,32R,54.5471,55.8942,405,330.9,
236773,26448,VAJM,8242,148,CON,6,22.4573,69.9964,61,,24,22.4681,70.0178,64,241,
243628,3651,KLRD,8236,150,CON,17L,27.5564,-99.4593,182.6,,35R,27.5337,-99.4605,475,2.6,
237542,4630,LUBM,8235,129,CON,7,47.859,28.1969,71,,25,47.8664,28.2287,,251,
238591,6460,UHPP,8235,197,CON,16R,53.1761,158.446,157.3,,34L,53.1553,158.461,,337.3,
236227,2210,EDDC,8228,167,CON,4,51.1242,13.7554,41,,22,51.1413,13.7789,703,221,990
239636,6480,UKLI,8226,144,CON,10,48.8867,24.67,104,,28,48.8817,24.7033,904,284,
238496,26376,USRK,8225,138,CON,17,62.2015,74.538,189.9,,35,62.1793,74.5296,217,9.9,
232859,73,UB12,8218,132,CON,17,40.6028,49.5575,180,,35,40.5803,49.5574,,360,
232856,6441,UBBG,8217,144,CON,12,40.7446,46.3059,128,,30,40.7307,46.3292,1083,308,
238255,2619,EPMI,8216,160,CON,12,53.4015,16.0674,125,,30,53.3887,16.0983,492,305,
238284,2638,EPWR,8212,147,CON,11,51.1088,16.8658,116,,29,51.099,16.898,400,296,
239236,4561,LTCP,8212,98,CON,5,37.724,38.4582,49.4,,23,37.7387,38.4797,2207,229.4,
238589,26408,UWOO,8212,138,CON,8,51.7958,55.4386,89.9,,26,51.7958,55.4749,383,269.9,
234401,92,LBRS,8210,165,CON,5,43.6884,26.044,55.3,,23,43.7012,26.0695,,235.3,
239611,6472,UKDE,8210,138,CON,2,47.8567,35.3091,23.2,,20,47.8774,35.3223,373,203.2,
237394,6422,UAAH,8208,131,CON,5,46.8873,74.9917,52.5,,23,46.9011,75.0178,1444,232.5,
236086,3090,UG27,8205,175,CON,14,41.637,45.0217,142.7,,32,41.6191,45.0398,,322.7,
239240,4562,LTCR,8204,118,CON,3,37.2144,40.6231,37.3,,21,37.2323,40.6402,1728,217.3,
237402,3966,UA36,8204,157,CON,8,42.9724,72.7126,88.1,,26,42.9732,72.7433,,268.1,
235696,4405,LKPD,8203,246,CON,9,50.014,15.7212,93,,27,50.0129,15.7561,732,273,
238398,4472,LRBC,8203,262,CON,16,46.5327,26.9059,165,,34,46.5111,26.9144,591,345,
238406,4479,LRCV,8203,148,CON,9,44.3179,23.8729,89,,27,44.3184,23.9041,614,269,
336567,4567,LTFE,8203,148,CON,10R,,,,,28L,,,,,
331007,46242,RU-0372,8203,143,CON,5,47.2722,39.6217,60,,23,47.2832,39.6504,300,240,
315144,315143,CN-0036,8202,148,CON,4,23.4183,116.754,39,,22,23.4358,116.77,10,219,
327495,44160,CN-0082,8202,145,CON,12,,,,,30,,,,,
239211,2143,DXNG,8202,148,CON,3,9.75683,1.087,21.8,,21,9.77783,1.0955,1515,201.8,
238253,2604,EPBY,8202,196,CON,8,53.0952,17.9592,82,,26,53.0984,17.9962,233,262,
238267,2612,EPKS,8202,196,CON,12,52.337,16.9502,117.9,,30,52.3265,16.9827,274,297.9,
238254,2618,EPMB,8202,197,CON,8,54.0294,19.1561,79,,26,54.0337,19.1936,16,259,
238250,2635,EPSY,8202,147,CON,1,53.4712,20.9317,19,,19,53.4883,20.9413,462,199,
238274,2639,EPZG,8202,197,CON,6,52.1337,15.782,65,,24,52.1433,15.8151,187,245,
236274,2739,ETNL,8202,148,CON,9,53.9196,12.2603,98,,27,53.9165,12.2983,110,278,
313700,35242,KP-0032,8202,196,CON,4,,,34,,22,,,,214,
313698,35249,KP-0039,8202,140,CON,15,,,144,,33,,,,324,
234416,3976,LBPD,8202,148,CON,12,42.0746,24.8388,127,,30,42.061,24.8629,597,307,
236450,4305,LHSM,8202,197,CON,16,46.6973,17.1549,165,,34,46.6755,17.1632,399,345,
235697,4393,LKCS,8202,262,CON,9,48.9464,14.4104,90,,27,48.9464,14.4445,1384,270,
238389,5667,LR79,8202,262,CON,3,45.1486,27.4236,26.3,,21,45.1686,27.4381,,206.3,
238390,5668,LR80,8202,262,CON,18,44.4035,27.7281,185,,36,44.3811,27.7253,,5,
238391,5669,LR81,8202,262,CON,11,44.0803,24.4013,105.5,,29,44.0743,24.4315,,285.5,
238392,5670,LR82,8202,262,CON,4,45.2082,26.9676,43.5,,22,45.2246,26.9896,,223.5,
238388,4478,LRCT,8202,164,CON,15,46.5126,23.8793,156,,33,46.492,23.8926,,336,
239120,4505,LSZH,8202,197,CON,10,47.4589,8.53747,96,,28,47.4566,8.57045,1416,276,
237721,4723,MMLP,8202,148,CON,18,24.0839,-110.361,187.7,,36,24.0615,-110.364,68,7.7,
237290,5638,RKNY,8202,148,CON,15,38.0701,128.66,141,,33,38.0526,128.678,227,321,
335556,46157,RU-0327,8202,262,CON,3,,,,,21,,,,,
238139,6232,SPQT,8202,148,CON,6,-3.79095,-73.3182,56.7,,24,-3.77853,-73.2994,295,236.7,
342670,44343,UA-0025,8202,262,CON,18,,,189,,39,,,,9,
342672,44368,UA-0026,8202,164,CON,1,,,12,,19,,,,192,
340034,44369,UA-0027,8202,131,CON,8,,,90,,26,,,,270,
237405,6434,UASP,8202,148,CON,3,52.1867,77.0617,42.8,,21,52.2031,77.0864,410,222.8,
238600,6447,UEEE,8202,161,CON,05L,62.0827,129.754,29.6,,23R,62.1022,129.777,318,209.6,3400
236084,6451,UGKO,8202,144,CON,8,42.1748,42.4677,80.6,,26,42.1785,42.4975,223,260.6,
327690,31790,UHKK,8202,,CON,18,,,,,36,,,,,
238527,6459,UHMP,8202,138,CON,17,69.7942,170.59,166.9,160,35,69.7724,170.604,9,346.9,
239614,6417,UK59,8202,155,CON,17,49.8493,36.6391,173,,35,49.827,36.6433,,353,
239619,6419,UK61,8202,185,CON,13,49.7463,23.6575,138.8,,31,49.7294,23.6803,,318.8,
342671,31019,UKDB,8202,157,CON,9,,,95,,27,,,,275,
239639,6473,UKDR,8202,138,CON,18,48.0544,33.2117,186,,36,48.0322,33.2083,376,6,
238579,6488,ULAA,8202,144,CON,8,64.6016,40.6907,96.5,,26,64.599,40.7426,49,276.5,
238563,6490,ULMM,8202,148,CON,13,68.791,32.7336,146,,31,68.7724,32.768,266,326,
238548,6492,ULPB,8202,157,CON,2,61.8748,34.1454,23,,20,61.8955,34.1641,138,203,
324702,46167,UMNV,8202,144,CON,15,,,,,33,,,,,
238565,6511,URKA,8202,138,CON,4,44.9937,37.3367,42.3,,22,45.0105,37.3579,174,222.3,
238549,6518,URRR,8202,148,CON,4,47.2504,39.8063,45.7,,22,47.2661,39.8299,280,225.7,
238506,6520,URWA,8202,138,CON,9,46.2845,47.9901,96,,27,46.2822,48.0224,-65,276,
327768,31670,USII,8202,142,CON,1,,,,,19,,,,,
239348,26381,UTAK,8202,144,CON,16,40.0744,53.0039,166.7,,34,40.0525,53.0106,279,346.7,
238502,26397,UUEM,8202,160,CON,7,56.8218,35.7379,74.6,,25,56.8276,35.7774,453,254.6,
238522,26399,UUOK,8202,131,CON,12,51.7569,36.2806,124,,30,51.7443,36.3106,686,304,
271007,44992,XUBS,8202,,CON,8,,,,,26,,,,,
327686,319713,YGIA,8202,148,CON,9,,,,,27,,,,,
327689,327450,ZYJS,8202,,CON,15,,,,,33,,,,,
243115,3562,KGRB,8201,150,CON,18,44.4938,-88.1337,179.9,,36,44.4713,-88.1336,682,359.9,
238270,2615,EPLK,8200,190,CON,11,51.5536,19.1616,107.5,,29,51.5468,19.196,633,287.5,
238248,2633,EPSN,8200,190,CON,11,53.7947,15.8086,111.1,,29,53.7866,15.8439,381,291.1,
234425,109,LB42,8200,262,CON,9,43.3281,24.9881,94,,27,43.3265,25.0188,,274,
234426,110,LB43,8200,262,CON,15,43.6201,27.8307,158,,33,43.5992,27.8423,,338,
236454,4299,LHKE,8200,197,CON,12,46.9236,19.7355,123,,30,46.9114,19.763,376,303,
232861,75,UB14,8200,145,CON,8,40.2732,48.1489,88.2,,26,40.2739,48.1783,,268.2,
236686,3301,VAOZ,9843,150,CON/ASP,9,20.1178,73.8987,84.6,,27,20.1204,73.9271,,264.6,
237096,5292,ORER,15748,246,CONC,18,36.2597,43.9468,180,,36,36.2165,43.9465,,,
252159,3503,KEDW,15024,300,CONC,04R,34.8946,-117.905,58,,22L,34.9163,-117.862,2282,238,
250560,5357,PAEI,14530,150,CONC,14,64.6842,-147.118,159,,32,64.6471,-147.085,547,339,
337087,301881,EDDB,13123,197,CONC,07R,52.3454,13.4684,,,25L,52.3584,13.5232,149,,
239116,4490,LSGG,12795,164,CONC,4,46.2258,6.09092,45.5,1082,22,46.2504,6.12699,1365,225.5,
239349,26384,UTAV,12467,197,CONC,13,39.0944,63.6067,126,,31,39.0722,63.62,630,306,
329873,27198,ZGSZ,12467,197,CONC,16,22.6535,113.786,155,,34,22.6228,113.802,4,335,
337088,6501,UMMS,12139,197,CONC,13L,53.9053,28.0333,138,,31R,53.8803,28.0704,681,318,
236921,5204,OITT,11825,148,CONC,12L,38.1439,46.2196,128.9,,30R,38.1235,46.2515,4459,308.9,
330239,27200,ZHHH,11811,197,CONC,04R,30.7576,114.211,46,,22L,30.782,114.236,97,226,
257437,23476,KNZJ,10000,200,CONC,16L,,,,,34R,,,304,,
257438,23476,KNZJ,10000,200,CONC,16R,,,,,34L,,,298,,
327534,316546,LTCV,9843,148,CONC,11,,,,,29,,,,,
341268,26835,WIII,9843,197,CONC,6,-6.11389,106.645,,,24,-6.10384,106.67,24,,
239292,4548,LTCA,9842,148,CONC,7,38.6123,39.2844,71,,25,38.6016,39.2985,2890,251,
339692,32534,UKOH,8202,138,CONC,3,46.6666,32.4974,,,21,46.6854,32.5151,138,,
248058,3457,KCLT,10000,150,CONC-F,18C,35.2271,-80.9531,176,,36C,35.2003,-80.9508,692,356,
254330,3875,KSEA,9426,150,CONC-F,16C,47.4638,-122.311,180,,34C,47.438,-122.311,363,360,
253208,16091,KABQ,13793,150,CONC-G,8,35.0443,-106.622,90,,26,35.0441,-106.576,5355,270,
243729,6943,07MT,13500,300,CONC-G,10,48.4303,-106.552,120,,28,48.4118,-106.504,2748,300,
250849,3602,KIAD,11501,150,CONC-G,01C,38.9391,-77.4598,1,,19C,38.9706,-77.4593,269,181,
253207,16091,KABQ,10000,150,CONC-G,3,35.0222,-106.631,45,,21,35.0417,-106.607,5316,225,
250943,3864,KSAV,9351,150,CONC-G,10,32.1288,-81.2188,91,,28,32.1285,-81.1886,46,271,
242704,3366,KAFW,11010,150,CONC-GRVD,16R,32.9978,-97.3219,170.3,,34L,32.9754,-97.3174,665,350.3,601
242705,3366,KAFW,11000,150,CONC-GRVD,16L,33.0016,-97.3207,170.2,,34R,32.9756,-97.3154,664,350.2,
313778,30788,ZUBD,18045,148,concrete,14,,,,,32,,,,,
244969,3622,KJFK,14511,200,Concrete,13R,40.6484,-73.8167,121,2043,31L,40.6279,-73.7716,13,301,3263
319574,1973,CYYC,14000,200,Concrete,17L,51.1483,-113.99,180,,35R,51.11,-113.99,3577,0,
300590,46583,LERL,13123,197,concrete,10,,,,,28,,,,,
333622,327350,ZUKD,13123,172,Concrete,15,,,,,33,,,,,
269343,27188,ZBAA,12468,197,concrete,1,40.0589,116.618,353,,19,40.0928,116.612,84,173,
313714,313713,US-0257,12000,200,concrete,16,,,169,1,34,,,,349,1
340864,34969,UUMU,11811,315,concrete,12L,55.8898,38.0435,,,30R,55.8722,38.0801,,,
311879,31867,ZULS,11811,,Concrete,09R,,,,,27L,,,,,
313456,32713,ZSXZ,11548,147,concrete,9,,,90,,27,,,115,270,
341154,3754,KORD,11245,200,concrete,09C,,,90,,27C,,,,270,
323318,323315,GQNO,11155,197,concrete,16,18.3163,-15.9736,150,,34,18.2898,-15.9573,9,330,
239268,4515,LTAI,11155,148,concrete,18C,36.9155,30.7947,186,,36C,36.8851,30.7906,176,6,
270995,31522,URKG,10171,197,concrete,1,44.5685,38.0083,14,,19,44.5955,38.0177,132,194,
244970,3622,KJFK,10000,200,Concrete,13L,40.6578,-73.7902,121,905,31R,40.6437,-73.7593,13,301,1030
